Exported SMaRT Impedance Data
Experiment start time : 2/9/2017 11:00:42 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Impedance Imaginary (Ohms)
690,12,19,12:33:11,15848.93,1,0,60.00,60.97,58.00,21.50548,0.1609733,7.485224E-03,-46692.47,
691,12,20,12:33:17,12589.25,1,0,60.00,60.97,58.00,21.52713,0.1671564,7.764919E-03,-58722.97,
692,12,21,12:33:23,10000,1,0,60.00,60.97,58.00,21.5523,0.1733705,8.044175E-03,-73841.15,
693,12,22,12:33:29,7943.282,1,0,60.00,60.97,58.00,21.57645,0.1789098,0.0082919,-92856.09,
694,12,23,12:33:35,6309.573,1,0,60.00,60.97,58.00,21.59405,0.1854395,8.587528E-03,-116803,
695,12,24,12:33:41,5011.873,1,0,60.00,60.97,58.00,21.62226,0.1949799,9.017555E-03,-146853.3,
696,12,25,12:33:47,3981.072,1,0,60.00,60.97,58.00,21.65003,0.2042027,9.43198E-03,-184638.8,
697,12,26,12:33:53,3162.278,1,0,60.00,60.97,58.00,21.68009,0.212906,9.820346E-03,-232122.5,
698,12,27,12:33:59,2511.886,1,0,60.00,60.97,58.00,21.71161,0.21909,1.009091E-02,-291799.1,
699,12,28,12:34:05,1995.262,1,0,60.00,60.97,58.00,21.74431,0.2288045,0.0105225,-366797.8,
700,12,29,12:34:11,1584.893,1,0,60.00,60.97,58.00,21.7794,0.2409755,1.106438E-02,-461021.7,
701,12,30,12:34:16,1258.925,1,0,60.00,60.97,58.00,21.81244,0.2515696,1.153331E-02,-579506.6,
702,12,31,12:34:22,1000,1,0,60.00,60.97,58.00,21.85006,0.2617187,1.197794E-02,-728291.5,
703,12,32,12:34:28,794.3282,1,0,60.00,60.97,58.00,21.88809,0.2723827,1.244433E-02,-915261.2,
704,12,33,12:34:35,630.9573,1,0,60.00,60.97,58.00,21.92897,0.2849383,1.299369E-02,-1150082,
705,12,34,12:34:41,501.1872,1,0,60.00,60.97,58.00,21.97019,0.2954795,1.344911E-02,-1445134,
706,12,35,12:34:47,398.1072,1,0,60.00,60.97,58.00,22.01426,0.3073475,1.396129E-02,-1815647,
707,12,36,12:34:53,316.2278,1,0,60.00,60.97,58.00,22.05994,0.3196381,1.448953E-02,-2280997,
708,12,37,12:35:00,251.1886,1,0,60.00,60.97,58.00,22.10514,0.3246338,1.468589E-02,-2865717,
709,12,38,12:35:06,199.5262,1,0,60.00,60.97,58.00,22.15468,0.3370651,1.521417E-02,-3599601,
710,12,39,12:35:12,158.4893,1,0,60.00,60.97,58.00,22.20708,0.3540469,1.594297E-02,-4520833,
711,12,40,12:35:18,125.8925,1,0,60.00,60.97,58.00,22.26138,0.3648922,1.639126E-02,-5677428,
712,12,41,12:35:24,100,1,0,60.00,60.97,58.00,22.31546,0.3764373,0.0168689,-7130021,
713,12,42,12:35:29,79.43282,1,0,60.00,60.97,58.00,22.37011,0.3889086,1.738519E-02,-8954079,
714,12,43,12:35:36,63.09574,1,0,60.00,60.97,58.00,22.4296,0.4003804,1.785054E-02,-1.124243E+07,
715,12,44,12:35:42,50.11872,1,0,60.00,60.97,58.00,22.48977,0.4112223,1.828486E-02,-1.41153E+07,
716,12,45,12:35:48,39.81071,1,0,60.00,60.97,58.00,22.55017,0.4223927,1.873124E-02,-1.772221E+07,
717,12,46,12:35:53,31.62278,1,0,60.00,60.97,58.00,22.61377,0.4326493,1.913212E-02,-2.224786E+07,
718,12,47,12:35:59,25.11886,1,0,60.00,60.97,58.00,22.67678,0.4447172,1.961113E-02,-2.793006E+07,
719,12,48,12:36:05,19.95262,1,0,60.00,60.97,58.00,22.7425,0.4546041,1.998919E-02,-3.505974E+07,
720,12,49,12:36:11,15.84893,1,0,60.00,60.97,58.00,22.8106,0.4644869,2.036277E-02,-4.400515E+07,
721,12,50,12:36:17,12.58925,1,0,60.00,60.97,58.00,22.87882,0.4757688,2.079516E-02,-5.523304E+07,
722,12,51,12:36:23,10,1,0,60.00,60.97,58.00,22.94925,0.4856811,2.116327E-02,-6.93198E+07,
723,12,52,12:36:29,7.943283,1,0,60.00,60.97,58.00,23.02104,0.4974266,2.160748E-02,-8.699466E+07,
724,12,53,12:36:37,6.309574,1,0,60.00,60.97,58.00,23.09309,0.5071989,2.196323E-02,-1.091764E+08,
725,12,54,12:36:43,5.011872,1,0,60.00,60.97,58.00,23.16829,0.5180144,2.235877E-02,-1.369964E+08,
726,12,55,12:36:49,3.981072,1,0,60.00,60.97,58.00,23.24334,0.5310518,2.284748E-02,-1.719076E+08,
727,12,56,12:36:57,3.162277,1,0,60.00,60.97,58.00,23.31972,0.5425114,2.326406E-02,-2.157059E+08,
728,12,57,12:37:04,2.511887,1,0,60.00,60.97,58.00,23.39693,0.5553845,0.0237375,-2.706554E+08,
729,12,58,12:37:10,1.995262,1,0,60.00,60.97,58.00,23.47389,0.5716833,0.024354,-3.396078E+08,
730,12,59,12:37:18,1.584893,1,0,60.00,60.97,58.00,23.55766,0.583219,2.475709E-02,-4.260122E+08,
731,12,60,12:37:25,1.258925,1,0,60.00,60.97,58.00,23.64462,0.5999657,0.0253743,-5.343286E+08,
732,12,61,12:37:31,1,1,0,60.00,60.97,58.00,23.7315,0.6198415,2.611893E-02,-6.701914E+08,
