Exported SMaRT Impedance Data
Experiment start time : 1/31/2017 10:13:16 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Impedance Imaginary (Ohms)
873,13,21,12:40:32,10000,1,0,10.00,11.31,8.00,11.75073,0.1336444,1.137328E-02,-135425.1,
874,13,22,12:40:38,7943.282,1,0,10.00,11.31,8.00,11.76745,0.1293348,1.099089E-02,-170249.3,
875,13,23,12:40:44,6309.573,1,0,10.00,11.31,8.00,11.78426,0.1274476,1.081507E-02,-214026.3,
876,13,24,12:40:49,5011.873,1,0,10.00,11.31,8.00,11.80131,0.1230071,1.042318E-02,-269056.1,
877,13,25,12:40:55,3981.072,1,0,10.00,11.31,8.00,11.81745,0.1206889,1.021277E-02,-338260.3,
878,13,26,12:41:01,3162.278,1,0,10.00,11.31,8.00,11.83399,0.1190818,0.0100627,-425250.8,
879,13,27,12:41:07,2511.886,1,0,10.00,11.31,8.00,11.84954,0.1171588,9.887204E-03,-534658.3,
880,13,28,12:41:13,1995.262,1,0,10.00,11.31,8.00,11.86532,0.1163885,9.809129E-03,-672200.8,
881,13,29,12:41:18,1584.893,1,0,10.00,11.31,8.00,11.88259,0.1160323,9.764903E-03,-845021.8,
882,13,30,12:41:25,1258.925,1,0,10.00,11.31,8.00,11.89784,0.1163881,9.782293E-03,-1062456,
883,13,31,12:41:31,1000,1,0,10.00,11.31,8.00,11.91407,0.1164002,9.76998E-03,-1335730,
884,13,32,12:41:37,794.3282,1,0,10.00,11.31,8.00,11.9299,0.1169048,9.799307E-03,-1679352,
885,13,33,12:41:43,630.9573,1,0,10.00,11.31,8.00,11.94573,0.118337,9.906222E-03,-2111374,
886,13,34,12:41:49,501.1872,1,0,10.00,11.31,8.00,11.96337,0.1208893,1.010496E-02,-2654132,
887,13,35,12:41:55,398.1072,1,0,10.00,11.31,8.00,11.9789,0.1215965,0.0101509,-3337019,
888,13,36,12:42:01,316.2278,1,0,10.00,11.31,8.00,11.99565,0.1233428,0.0102823,-4195179,
889,13,37,12:42:08,251.1886,1,0,10.00,11.31,8.00,12.01326,0.1249503,1.040104E-02,-5273666,
890,13,38,12:42:14,199.5262,1,0,10.00,11.31,8.00,12.03256,0.1286199,1.068932E-02,-6628459,
891,13,39,12:42:20,158.4893,1,0,10.00,11.31,8.00,12.0486,0.1307743,1.085391E-02,-8333600,
892,13,40,12:42:26,125.8925,1,0,10.00,11.31,8.00,12.0676,0.1338143,1.108873E-02,-1.047481E+07,
893,13,41,12:42:32,100,1,0,10.00,11.31,8.00,12.08611,0.1368232,1.132069E-02,-1.316673E+07,
894,13,42,12:42:38,79.43282,1,0,10.00,11.31,8.00,12.10587,0.1400815,1.157137E-02,-1.654878E+07,
895,13,43,12:42:44,63.09574,1,0,10.00,11.31,8.00,12.12638,0.1436159,1.184327E-02,-2.079832E+07,
896,13,44,12:42:50,50.11872,1,0,10.00,11.31,8.00,12.14727,0.1480656,0.0121892,-2.613827E+07,
897,13,45,12:42:55,39.81071,1,0,10.00,11.31,8.00,12.16716,0.1525124,1.253476E-02,-3.285208E+07,
898,13,46,12:43:01,31.62278,1,0,10.00,11.31,8.00,12.18852,0.1566707,1.285395E-02,-4.128548E+07,
899,13,47,12:43:07,25.11886,1,0,10.00,11.31,8.00,12.2117,0.1612326,1.320313E-02,-5.187625E+07,
900,13,48,12:43:13,19.95262,1,0,10.00,11.31,8.00,12.23395,0.1667522,1.363028E-02,-6.51888E+07,
901,13,49,12:43:19,15.84893,1,0,10.00,11.31,8.00,12.25785,0.1724016,1.406459E-02,-8.190684E+07,
902,13,50,12:43:25,12.58925,1,0,10.00,11.31,8.00,12.28158,0.177351,0.0144404,-1.029142E+08,
903,13,51,12:43:31,10,1,0,10.00,11.31,8.00,12.30697,0.183434,1.490489E-02,-1.292923E+08,
904,13,52,12:43:37,7.943283,1,0,10.00,11.31,8.00,12.33265,0.1898197,1.539164E-02,-1.62428E+08,
905,13,53,12:43:43,6.309574,1,0,10.00,11.31,8.00,12.35919,0.1971238,1.594958E-02,-2.040421E+08,
906,13,54,12:43:49,5.011872,1,0,10.00,11.31,8.00,12.38753,0.2026958,1.636289E-02,-2.562827E+08,
907,13,55,12:43:56,3.981072,1,0,10.00,11.31,8.00,12.41488,0.2116163,1.704537E-02,-3.219225E+08,
908,13,56,12:44:04,3.162277,1,0,10.00,11.31,8.00,12.4446,0.220254,1.769876E-02,-4.042997E+08,
909,13,57,12:44:11,2.511887,1,0,10.00,11.31,8.00,12.4755,0.2297804,1.841853E-02,-5.077088E+08,
910,13,58,12:44:17,1.995262,1,0,10.00,11.31,8.00,12.50765,0.2386535,1.908061E-02,-6.375093E+08,
911,13,59,12:44:25,1.584893,1,0,10.00,11.31,8.00,12.54166,0.2504649,1.997063E-02,-8.00372E+08,
912,13,60,12:44:32,1.258925,1,0,10.00,11.31,8.00,12.57691,0.2627319,2.089001E-02,-1.004747E+09,
913,13,61,12:44:38,1,1,0,10.00,11.31,8.00,12.6139,0.2741368,2.173292E-02,-1.261148E+09,
914,13,62,12:44:45,0.7943283,1,0,10.00,11.31,8.00,12.65118,0.2889841,2.284246E-02,-1.582933E+09,
915,13,63,12:44:52,0.6309573,1,0,10.00,11.31,8.00,12.68976,0.3001208,2.365063E-02,-1.986662E+09,
916,13,64,12:45:01,0.5011872,1,0,10.00,11.31,8.00,12.73072,0.319448,2.509269E-02,-2.492838E+09,
917,13,65,12:45:10,0.3981072,1,0,10.00,11.31,8.00,12.77869,0.337577,2.641718E-02,-3.126302E+09,
918,13,66,12:45:20,0.3162278,1,0,10.00,11.31,8.00,12.82372,0.3595032,2.803424E-02,-3.921616E+09,
919,13,67,12:45:32,0.2511886,1,0,10.00,11.31,8.00,12.85824,0.3766611,2.929337E-02,-4.923414E+09,
920,13,68,12:45:46,0.1995262,1,0,10.00,11.31,8.00,12.911,0.4056077,3.141567E-02,-6.172086E+09,
921,13,69,12:46:02,0.1584893,1,0,10.00,11.31,8.00,12.96772,0.4214689,3.250139E-02,-7.735675E+09,
922,13,70,12:46:25,0.1258925,1,0,10.00,11.31,8.00,13.0275,0.4565807,3.504746E-02,-9.692285E+09,
923,13,71,12:46:55,0.1,1,0,10.00,11.31,8.00,13.08557,0.4847887,3.704758E-02,-1.214596E+10,
