PBMA-051820115, 18.5.2015, 9:39
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq.[Hz]	 Temp.[°C]	 Eps'   	 Eps''  
 1.3895e+00	 7.0000e+01	 2.8499e+00	 8.6073e-01
 1.0000e+00	 7.0000e+01	 2.8633e+00	 1.1900e+00
 7.1969e-01	 7.0000e+01	 2.8842e+00	 1.6429e+00
 5.1795e-01	 7.0000e+01	 2.9151e+00	 2.2677e+00
 3.7276e-01	 7.0000e+01	 2.9567e+00	 3.1262e+00
 2.6827e-01	 7.0000e+01	 3.0137e+00	 4.3085e+00
 1.9307e-01	 7.0000e+01	 3.1052e+00	 5.9494e+00
 1.3895e-01	 7.0000e+01	 3.2346e+00	 8.1991e+00
 1.0000e-01	 7.0000e+01	 3.4418e+00	 1.1318e+01
 7.1969e-02	 7.0000e+01	 3.7515e+00	 1.5590e+01
 5.1795e-02	 7.0000e+01	 4.2026e+00	 2.1502e+01
 3.7276e-02	 7.0000e+01	 4.8468e+00	 2.9462e+01
 2.6827e-02	 7.0000e+01	 5.7773e+00	 4.0374e+01
 1.0000e+07	 8.0000e+01	 1.7739e+00	-1.3649e-02
 7.1969e+06	 8.0000e+01	 1.7727e+00	 3.8711e-02
 5.1795e+06	 8.0000e+01	 1.7662e+00	 4.3335e-02
 3.7276e+06	 8.0000e+01	 1.7717e+00	 4.5082e-02
 2.6827e+06	 8.0000e+01	 1.7757e+00	 5.5563e-02
 1.9307e+06	 8.0000e+01	 1.7860e+00	 6.4409e-02
 1.3895e+06	 8.0000e+01	 1.8002e+00	 7.2466e-02
 1.0000e+06	 8.0000e+01	 1.8133e+00	 8.7332e-02
 7.1969e+05	 8.0000e+01	 1.8260e+00	 9.8693e-02
 5.1795e+05	 8.0000e+01	 1.8449e+00	 1.1043e-01
 3.7276e+05	 8.0000e+01	 1.8667e+00	 1.2399e-01
 2.6827e+05	 8.0000e+01	 1.8914e+00	 1.3936e-01
 1.9307e+05	 8.0000e+01	 1.9199e+00	 1.5660e-01
 1.3895e+05	 8.0000e+01	 1.9527e+00	 1.7572e-01
 1.0000e+05	 8.0000e+01	 1.9904e+00	 1.9628e-01
 7.1969e+04	 8.0000e+01	 2.0349e+00	 2.1793e-01
 5.1795e+04	 8.0000e+01	 2.0843e+00	 2.3954e-01
 3.7276e+04	 8.0000e+01	 2.1405e+00	 2.5994e-01
 2.6827e+04	 8.0000e+01	 2.2028e+00	 2.7759e-01
 1.9307e+04	 8.0000e+01	 2.2712e+00	 2.9072e-01
 1.3895e+04	 8.0000e+01	 2.3431e+00	 2.9744e-01
 1.0000e+04	 8.0000e+01	 2.4169e+00	 2.9644e-01
 7.1969e+03	 8.0000e+01	 2.4901e+00	 2.8701e-01
 5.1795e+03	 8.0000e+01	 2.5594e+00	 2.6945e-01
 3.7276e+03	 8.0000e+01	 2.6214e+00	 2.4525e-01
 2.6827e+03	 8.0000e+01	 2.6748e+00	 2.1653e-01
 1.9307e+03	 8.0000e+01	 2.7184e+00	 1.8617e-01
 1.3895e+03	 8.0000e+01	 2.7526e+00	 1.5651e-01
 1.0000e+03	 8.0000e+01	 2.7786e+00	 1.2948e-01
 7.1969e+02	 8.0000e+01	 2.7978e+00	 1.0624e-01
 5.1795e+02	 8.0000e+01	 2.8118e+00	 8.7292e-02
 3.7276e+02	 8.0000e+01	 2.8219e+00	 7.2839e-02
 2.6827e+02	 8.0000e+01	 2.8292e+00	 6.2744e-02
 1.9307e+02	 8.0000e+01	 2.8345e+00	 5.6975e-02
 1.3895e+02	 8.0000e+01	 2.8384e+00	 5.5666e-02
 1.0000e+02	 8.0000e+01	 2.8414e+00	 5.9136e-02
 7.1969e+01	 8.0000e+01	 2.8436e+00	 6.8111e-02
 5.1795e+01	 8.0000e+01	 2.8453e+00	 8.3832e-02
 3.7276e+01	 8.0000e+01	 2.8468e+00	 1.0820e-01
 2.6827e+01	 8.0000e+01	 2.8482e+00	 1.4384e-01
 1.9307e+01	 8.0000e+01	 2.8495e+00	 1.9490e-01
 1.3895e+01	 8.0000e+01	 2.8511e+00	 2.6695e-01
 1.0000e+01	 8.0000e+01	 2.8533e+00	 3.6824e-01
 7.1969e+00	 8.0000e+01	 2.8565e+00	 5.0877e-01
 5.1795e+00	 8.0000e+01	 2.8619e+00	 7.0432e-01
 3.7276e+00	 8.0000e+01	 2.8706e+00	 9.7518e-01
 2.6827e+00	 8.0000e+01	 2.8847e+00	 1.3505e+00
 1.9307e+00	 8.0000e+01	 2.9060e+00	 1.8652e+00
 1.3895e+00	 8.0000e+01	 2.9379e+00	 2.5802e+00
 1.0000e+00	 8.0000e+01	 2.9833e+00	 3.5534e+00
 7.1969e-01	 8.0000e+01	 3.0469e+00	 4.9004e+00
 5.1795e-01	 8.0000e+01	 3.1483e+00	 6.7695e+00
 3.7276e-01	 8.0000e+01	 3.3008e+00	 9.3196e+00
 2.6827e-01	 8.0000e+01	 3.5373e+00	 1.2839e+01
 1.9307e-01	 8.0000e+01	 3.8757e+00	 1.7698e+01
 1.3895e-01	 8.0000e+01	 4.3552e+00	 2.4315e+01
 1.0000e-01	 8.0000e+01	 5.0674e+00	 3.3460e+01
 7.1969e-02	 8.0000e+01	 6.0744e+00	 4.5972e+01
 5.1795e-02	 8.0000e+01	 7.4355e+00	 6.3046e+01
 3.7276e-02	 8.0000e+01	 9.2617e+00	 8.6649e+01
 2.6827e-02	 8.0000e+01	 1.1534e+01	 1.1883e+02
 1.0000e+07	 9.0000e+01	 1.9072e+00	 6.5174e-03
 7.1969e+06	 9.0000e+01	 1.9045e+00	 6.1020e-02
 5.1795e+06	 9.0000e+01	 1.9005e+00	 6.7790e-02
 3.7276e+06	 9.0000e+01	 1.9099e+00	 7.2506e-02
 2.6827e+06	 9.0000e+01	 1.9184e+00	 8.6689e-02
 1.9307e+06	 9.0000e+01	 1.9346e+00	 9.9937e-02
 1.3895e+06	 9.0000e+01	 1.9558e+00	 1.1319e-01
 1.0000e+06	 9.0000e+01	 1.9772e+00	 1.3419e-01
 7.1969e+05	 9.0000e+01	 1.9996e+00	 1.5222e-01
 5.1795e+05	 9.0000e+01	 2.0314e+00	 1.7107e-01
 3.7276e+05	 9.0000e+01	 2.0675e+00	 1.9217e-01
 2.6827e+05	 9.0000e+01	 2.1085e+00	 2.1490e-01
 1.9307e+05	 9.0000e+01	 2.1568e+00	 2.3893e-01
 1.3895e+05	 9.0000e+01	 2.2112e+00	 2.6303e-01
 1.0000e+05	 9.0000e+01	 2.2733e+00	 2.8567e-01
 7.1969e+04	 9.0000e+01	 2.3433e+00	 3.0496e-01
 5.1795e+04	 9.0000e+01	 2.4192e+00	 3.1850e-01
 3.7276e+04	 9.0000e+01	 2.5006e+00	 3.2404e-01
 2.6827e+04	 9.0000e+01	 2.5829e+00	 3.1975e-01
 1.9307e+04	 9.0000e+01	 2.6628e+00	 3.0507e-01
 1.3895e+04	 9.0000e+01	 2.7364e+00	 2.8092e-01
 1.0000e+04	 9.0000e+01	 2.8006e+00	 2.4976e-01
 7.1969e+03	 9.0000e+01	 2.8532e+00	 2.1478e-01
 5.1795e+03	 9.0000e+01	 2.8944e+00	 1.7954e-01
 3.7276e+03	 9.0000e+01	 2.9250e+00	 1.4683e-01
 2.6827e+03	 9.0000e+01	 2.9470e+00	 1.1836e-01
 1.9307e+03	 9.0000e+01	 2.9626e+00	 9.5022e-02
 1.3895e+03	 9.0000e+01	 2.9735e+00	 7.6924e-02
 1.0000e+03	 9.0000e+01	 2.9814e+00	 6.3765e-02
 7.1969e+02	 9.0000e+01	 2.9868e+00	 5.5326e-02
 5.1795e+02	 9.0000e+01	 2.9910e+00	 5.1356e-02
 3.7276e+02	 9.0000e+01	 2.9939e+00	 5.1911e-02
 2.6827e+02	 9.0000e+01	 2.9962e+00	 5.7365e-02
 1.9307e+02	 9.0000e+01	 2.9981e+00	 6.8542e-02
 1.3895e+02	 9.0000e+01	 2.9997e+00	 8.6753e-02
 1.0000e+02	 9.0000e+01	 3.0014e+00	 1.1414e-01
 7.1969e+01	 9.0000e+01	 3.0028e+00	 1.5373e-01
 5.1795e+01	 9.0000e+01	 3.0046e+00	 2.0971e-01
 3.7276e+01	 9.0000e+01	 3.0065e+00	 2.8859e-01
 2.6827e+01	 9.0000e+01	 3.0089e+00	 3.9843e-01
 1.9307e+01	 9.0000e+01	 3.0123e+00	 5.5138e-01
 1.3895e+01	 9.0000e+01	 3.0177e+00	 7.6391e-01
 1.0000e+01	 9.0000e+01	 3.0268e+00	 1.0585e+00
 7.1969e+00	 9.0000e+01	 3.0405e+00	 1.4656e+00
 5.1795e+00	 9.0000e+01	 3.0618e+00	 2.0270e+00
 3.7276e+00	 9.0000e+01	 3.0942e+00	 2.8029e+00
 2.6827e+00	 9.0000e+01	 3.1403e+00	 3.8684e+00
 1.9307e+00	 9.0000e+01	 3.2108e+00	 5.3436e+00
 1.3895e+00	 9.0000e+01	 3.3157e+00	 7.3787e+00
 1.0000e+00	 9.0000e+01	 3.4821e+00	 1.0175e+01
 7.1969e-01	 9.0000e+01	 3.7232e+00	 1.4024e+01
 5.1795e-01	 9.0000e+01	 4.0771e+00	 1.9273e+01
 3.7276e-01	 9.0000e+01	 4.5390e+00	 2.6407e+01
 2.6827e-01	 9.0000e+01	 5.2419e+00	 3.6294e+01
 1.9307e-01	 9.0000e+01	 6.1579e+00	 4.9852e+01
 1.3895e-01	 9.0000e+01	 7.3340e+00	 6.8440e+01
 1.0000e-01	 9.0000e+01	 8.8215e+00	 9.4387e+01
 7.1969e-02	 9.0000e+01	 1.0549e+01	 1.2997e+02
 5.1795e-02	 9.0000e+01	 1.2440e+01	 1.8063e+02
 3.7276e-02	 9.0000e+01	 1.4457e+01	 2.5086e+02
 2.6827e-02	 9.0000e+01	 1.6735e+01	 3.4841e+02
